***************************************
********************
id: 677, start:[2864, 850], finish: [2695, 813], earliest_start: 1, latest finish: 12964, distance: 206
***************************************
********************
id: 7091, start:[3218, 298], finish: [3445, 21], earliest_start: 28912, latest finish: 35974, distance: 504
***************************************
********************
id: 9247, start:[3227, 532], finish: [3095, 884], earliest_start: 28914, latest finish: 35594, distance: 484
id: 3877, start:[1990, 400], finish: [1814, 1228], earliest_start: 28914, latest finish: 30081, distance: 1004
***************************************
********************
id: 9879, start:[2975, 1359], finish: [2432, 787], earliest_start: 28918, latest finish: 34930, distance: 1115
***************************************
********************
id: 4582, start:[2963, 273], finish: [2637, 1031], earliest_start: 28921, latest finish: 38612, distance: 1084
id: 2596, start:[2439, 595], finish: [2436, 1958], earliest_start: 28921, latest finish: 33886, distance: 1366
***************************************
********************
id: 8431, start:[2360, 1836], finish: [2698, 558], earliest_start: 28926, latest finish: 33698, distance: 1616
***************************************
********************
id: 7009, start:[2712, 728], finish: [3077, 1668], earliest_start: 28927, latest finish: 32838, distance: 1305
***************************************
********************
id: 2341, start:[2809, 420], finish: [3278, 471], earliest_start: 28930, latest finish: 36685, distance: 520
***************************************
********************
id: 7645, start:[2396, 1341], finish: [2910, 924], earliest_start: 28933, latest finish: 30331, distance: 931
***************************************
********************
id: 2501, start:[2889, 662], finish: [3396, 1160], earliest_start: 28935, latest finish: 33733, distance: 1005
***************************************
********************
id: 5262, start:[2423, 969], finish: [3007, 620], earliest_start: 28941, latest finish: 30911, distance: 933
***************************************
********************
id: 518, start:[2296, 1496], finish: [2388, 529], earliest_start: 28942, latest finish: 36144, distance: 1059
***************************************
********************
id: 8516, start:[3470, 94], finish: [2808, 627], earliest_start: 28948, latest finish: 36693, distance: 1195
***************************************
********************
id: 9722, start:[2897, 1617], finish: [3015, 2073], earliest_start: 28949, latest finish: 31382, distance: 574
id: 7650, start:[3063, 1086], finish: [1634, 342], earliest_start: 28949, latest finish: 32120, distance: 2173
***************************************
********************
id: 6363, start:[1313, 669], finish: [2968, 697], earliest_start: 28950, latest finish: 41411, distance: 1683
***************************************
********************
id: 8935, start:[3324, 482], finish: [2144, 1386], earliest_start: 28953, latest finish: 42833, distance: 2084
***************************************
********************
id: 9029, start:[2750, 1065], finish: [1949, 391], earliest_start: 28956, latest finish: 40190, distance: 1475
***************************************
********************
id: 592, start:[2918, 441], finish: [3512, 1802], earliest_start: 28959, latest finish: 47024, distance: 1955
***************************************
********************
id: 6353, start:[2462, 180], finish: [1879, 436], earliest_start: 28960, latest finish: 37669, distance: 839
***************************************
********************
id: 3470, start:[3264, 1286], finish: [2732, 962], earliest_start: 28969, latest finish: 33807, distance: 856
***************************************
********************
id: 9043, start:[3486, 792], finish: [3069, 239], earliest_start: 28970, latest finish: 33867, distance: 970
***************************************
********************
id: 6184, start:[3560, 250], finish: [2318, 617], earliest_start: 28973, latest finish: 40295, distance: 1609
***************************************
********************
id: 946, start:[2378, 152], finish: [3074, 1453], earliest_start: 28991, latest finish: 36742, distance: 1997
***************************************
********************
id: 7394, start:[2462, 114], finish: [2649, 619], earliest_start: 28993, latest finish: 32608, distance: 692
id: 8492, start:[1858, 1389], finish: [2869, 1130], earliest_start: 28993, latest finish: 34305, distance: 1270
id: 1626, start:[2956, 1298], finish: [1414, 9753], earliest_start: 28993, latest finish: 50000, distance: 9997
***************************************
********************
id: 8705, start:[1771, 1476], finish: [2522, 1103], earliest_start: 28996, latest finish: 35467, distance: 1124
***************************************
********************
id: 7132, start:[2200, 1237], finish: [2818, 822], earliest_start: 29000, latest finish: 43334, distance: 1033
***************************************
********************
id: 8692, start:[2216, 632], finish: [1750, 687], earliest_start: 29001, latest finish: 38548, distance: 521
***************************************
********************
id: 4747, start:[3168, 1593], finish: [2458, 1085], earliest_start: 29004, latest finish: 50000, distance: 1218
***************************************
********************
id: 5083, start:[2718, 2058], finish: [2761, 1142], earliest_start: 29006, latest finish: 35297, distance: 959
id: 3999, start:[3484, 498], finish: [3214, 1203], earliest_start: 29006, latest finish: 33238, distance: 975
***************************************
********************
id: 5023, start:[3106, 1130], finish: [2649, 747], earliest_start: 29008, latest finish: 34309, distance: 840
***************************************
********************
id: 7972, start:[1821, 976], finish: [465, 7800], earliest_start: 29010, latest finish: 46201, distance: 8180
***************************************
********************
id: 7220, start:[3069, 734], finish: [3236, 1264], earliest_start: 29013, latest finish: 34293, distance: 697
***************************************
********************
id: 9444, start:[1699, 619], finish: [2861, 1014], earliest_start: 29022, latest finish: 35749, distance: 1557
***************************************
********************
id: 5004, start:[3601, 1224], finish: [3152, 683], earliest_start: 29024, latest finish: 39007, distance: 990
id: 8590, start:[2750, 1623], finish: [3159, 927], earliest_start: 29024, latest finish: 32592, distance: 1105
***************************************
********************
id: 889, start:[2916, 1200], finish: [2343, 591], earliest_start: 29028, latest finish: 36257, distance: 1182
***************************************
********************
id: 1383, start:[2309, 1097], finish: [3099, 616], earliest_start: 29029, latest finish: 46136, distance: 1271
***************************************
********************
id: 9205, start:[2427, 1061], finish: [1799, 296], earliest_start: 29032, latest finish: 32066, distance: 1393
***************************************
********************
id: 9026, start:[2787, 887], finish: [3546, 1865], earliest_start: 29034, latest finish: 32356, distance: 1737
***************************************
********************
id: 2390, start:[2108, 1421], finish: [2010, 1234], earliest_start: 29035, latest finish: 29917, distance: 285
***************************************
********************
id: 4487, start:[3246, 910], finish: [2893, 1055], earliest_start: 29036, latest finish: 41752, distance: 498
***************************************
********************
id: 1395, start:[2737, 739], finish: [2956, 1275], earliest_start: 29037, latest finish: 47359, distance: 755
***************************************
********************
id: 9593, start:[3788, 1196], finish: [2773, 1086], earliest_start: 29039, latest finish: 38028, distance: 1125
***************************************
********************
id: 126, start:[2933, 1522], finish: [2514, 2147], earliest_start: 29044, latest finish: 35528, distance: 1044
***************************************
********************
id: 1029, start:[2598, 743], finish: [2898, 1165], earliest_start: 29048, latest finish: 40708, distance: 722
***************************************
********************
id: 2859, start:[3307, 1355], finish: [3462, 604], earliest_start: 29052, latest finish: 38381, distance: 906
***************************************
********************
id: 9941, start:[2881, 1173], finish: [3622, 1011], earliest_start: 29053, latest finish: 35397, distance: 903
id: 2844, start:[3188, 2126], finish: [2485, 1158], earliest_start: 29053, latest finish: 43956, distance: 1671
id: 3145, start:[2542, 567], finish: [4572, 1655], earliest_start: 29053, latest finish: 38438, distance: 3118
***************************************
********************
id: 8031, start:[3606, 410], finish: [1958, 1108], earliest_start: 29054, latest finish: 41746, distance: 2346
***************************************
********************
id: 9150, start:[3083, 1339], finish: [3387, 1409], earliest_start: 29055, latest finish: 33218, distance: 374
***************************************
********************
id: 9843, start:[4225, 1117], finish: [2807, 1135], earliest_start: 29059, latest finish: 42776, distance: 1436
***************************************
********************
id: 7757, start:[2700, 1371], finish: [1967, 336], earliest_start: 29060, latest finish: 32225, distance: 1768
***************************************
********************
id: 7021, start:[2795, 1279], finish: [2272, 773], earliest_start: 29062, latest finish: 36239, distance: 1029
***************************************
********************
id: 5172, start:[2713, 1204], finish: [2365, 1737], earliest_start: 29065, latest finish: 30633, distance: 881
***************************************
********************
id: 3907, start:[2389, 1005], finish: [2316, 1724], earliest_start: 29070, latest finish: 32557, distance: 792
***************************************
********************
id: 9783, start:[3307, 658], finish: [3193, 845], earliest_start: 29071, latest finish: 44274, distance: 301
***************************************
********************
id: 3, start:[2762, 1728], finish: [2269, 1282], earliest_start: 29072, latest finish: 34006, distance: 939
id: 9397, start:[3113, 1891], finish: [2723, 409], earliest_start: 29072, latest finish: 31915, distance: 1872
***************************************
********************
id: 714, start:[3497, 616], finish: [2648, 896], earliest_start: 29074, latest finish: 36517, distance: 1129
***************************************
********************
id: 2580, start:[3262, 944], finish: [3542, 1842], earliest_start: 29079, latest finish: 36123, distance: 1178
***************************************
********************
id: 678, start:[2589, 1172], finish: [2593, 1068], earliest_start: 29080, latest finish: 36596, distance: 108
id: 282, start:[2120, 1503], finish: [2776, 1294], earliest_start: 29080, latest finish: 31679, distance: 865
***************************************
********************
id: 3595, start:[2886, 1638], finish: [2745, 507], earliest_start: 29082, latest finish: 48700, distance: 1272
***************************************
********************
id: 6926, start:[2430, 1300], finish: [2505, 980], earliest_start: 29091, latest finish: 40453, distance: 395
***************************************
********************
id: 4365, start:[3751, 717], finish: [3066, 1415], earliest_start: 29093, latest finish: 31070, distance: 1383
***************************************
********************
id: 6581, start:[1678, 558], finish: [3425, 1181], earliest_start: 29095, latest finish: 37541, distance: 2370
***************************************
********************
id: 4692, start:[3059, 849], finish: [2446, 1237], earliest_start: 29097, latest finish: 44659, distance: 1001
***************************************
********************
id: 9671, start:[3093, 1098], finish: [2013, 1084], earliest_start: 29105, latest finish: 30564, distance: 1094
***************************************
********************
id: 3213, start:[2163, 468], finish: [2964, 1119], earliest_start: 29106, latest finish: 36642, distance: 1452
***************************************
********************
id: 1337, start:[2768, 774], finish: [2139, 924], earliest_start: 29111, latest finish: 43870, distance: 779
***************************************
********************
id: 5385, start:[2662, 1314], finish: [2534, 2191], earliest_start: 29115, latest finish: 42507, distance: 1005
***************************************
********************
id: 5122, start:[2532, 1079], finish: [2398, 1793], earliest_start: 29127, latest finish: 47551, distance: 848
***************************************
********************
id: 9462, start:[3550, 69], finish: [2214, 1161], earliest_start: 29133, latest finish: 33420, distance: 2428
***************************************
********************
id: 1499, start:[3022, 1316], finish: [3453, 496], earliest_start: 29140, latest finish: 37854, distance: 1251
***************************************
********************
id: 9490, start:[2840, 939], finish: [2302, 1001], earliest_start: 29147, latest finish: 36581, distance: 600
id: 8470, start:[2735, 887], finish: [2804, 1422], earliest_start: 29147, latest finish: 34437, distance: 604
id: 7368, start:[2106, 1830], finish: [3139, 870], earliest_start: 29147, latest finish: 50000, distance: 1993
***************************************
********************
id: 3377, start:[3254, 1537], finish: [3691, 876], earliest_start: 29148, latest finish: 30401, distance: 1098
***************************************
********************
id: 5180, start:[2960, 1284], finish: [2625, 1342], earliest_start: 29151, latest finish: 37620, distance: 393
***************************************
********************
id: 6423, start:[2757, 1149], finish: [3306, 1031], earliest_start: 29152, latest finish: 47359, distance: 667
id: 1702, start:[2438, 1097], finish: [3505, 1520], earliest_start: 29152, latest finish: 34727, distance: 1490
id: 5470, start:[1847, 1405], finish: [2757, 543], earliest_start: 29152, latest finish: 47708, distance: 1772
id: 7090, start:[3305, 1249], finish: [2317, 441], earliest_start: 29152, latest finish: 36434, distance: 1796
***************************************
********************
id: 6234, start:[2330, 979], finish: [2764, 729], earliest_start: 29160, latest finish: 38619, distance: 684
***************************************
********************
id: 4457, start:[2309, 1240], finish: [2670, 1162], earliest_start: 29181, latest finish: 46630, distance: 439
id: 153, start:[2773, 1780], finish: [2501, 543], earliest_start: 29181, latest finish: 41372, distance: 1509
id: 3635, start:[2473, 2479], finish: [3145, 527], earliest_start: 29181, latest finish: 41749, distance: 2624
***************************************
********************
id: 6415, start:[3308, 1298], finish: [2844, 1271], earliest_start: 29183, latest finish: 34823, distance: 491
***************************************
********************
id: 2765, start:[2555, 1328], finish: [3855, 972], earliest_start: 29185, latest finish: 35754, distance: 1656
***************************************
********************
id: 5786, start:[3384, 1552], finish: [2834, 888], earliest_start: 29194, latest finish: 42189, distance: 1214
***************************************
********************
id: 304, start:[2688, 1291], finish: [2250, 1581], earliest_start: 29197, latest finish: 48938, distance: 728
***************************************
********************
id: 6712, start:[3037, 1054], finish: [2815, 1166], earliest_start: 29199, latest finish: 37564, distance: 334
***************************************
********************
id: 5780, start:[3029, 1286], finish: [9999, 464], earliest_start: 29200, latest finish: 39712, distance: 7792
***************************************
********************
id: 8545, start:[2491, 570], finish: [2651, 1074], earliest_start: 29203, latest finish: 33607, distance: 664
***************************************
********************
id: 4688, start:[2982, 615], finish: [3493, 756], earliest_start: 29209, latest finish: 45124, distance: 652
***************************************
********************
id: 8775, start:[3013, 1022], finish: [3343, 1254], earliest_start: 29215, latest finish: 50000, distance: 562
id: 7062, start:[2747, 1855], finish: [2458, 664], earliest_start: 29215, latest finish: 37864, distance: 1480
***************************************
********************
id: 3316, start:[2693, 1435], finish: [2739, 1385], earliest_start: 29216, latest finish: 31162, distance: 96
***************************************
********************
id: 5226, start:[3136, 1848], finish: [9999, 7620], earliest_start: 29217, latest finish: 44497, distance: 12635
***************************************
********************
id: 6047, start:[2804, 841], finish: [2774, 1381], earliest_start: 29218, latest finish: 39316, distance: 570
***************************************
********************
id: 6772, start:[2613, 1263], finish: [3017, 1594], earliest_start: 29226, latest finish: 32683, distance: 735
***************************************
********************
id: 5389, start:[2669, 885], finish: [2798, 657], earliest_start: 29228, latest finish: 43770, distance: 357
***************************************
********************
id: 6578, start:[2405, 545], finish: [1314, 880], earliest_start: 29232, latest finish: 39750, distance: 1426
***************************************
********************
id: 2400, start:[1987, 688], finish: [2376, 699], earliest_start: 29233, latest finish: 42686, distance: 400
***************************************
********************
id: 8872, start:[2814, 35], finish: [3211, 188], earliest_start: 29235, latest finish: 36436, distance: 550
id: 9225, start:[3372, 1123], finish: [2684, 466], earliest_start: 29235, latest finish: 34029, distance: 1345
***************************************
********************
id: 8693, start:[2229, 1469], finish: [2860, 2054], earliest_start: 29237, latest finish: 31192, distance: 1216
***************************************
********************
id: 6939, start:[2676, 1032], finish: [2625, 858], earliest_start: 29247, latest finish: 30407, distance: 225
***************************************
********************
id: 112, start:[2703, 1486], finish: [3057, 1276], earliest_start: 29251, latest finish: 33481, distance: 564
***************************************
********************
id: 6799, start:[2205, 1413], finish: [2205, 964], earliest_start: 29254, latest finish: 29909, distance: 449
***************************************
********************
id: 4440, start:[2905, 853], finish: [2992, 930], earliest_start: 29257, latest finish: 36907, distance: 164
***************************************
********************
id: 2546, start:[3434, 1686], finish: [3132, 189], earliest_start: 29258, latest finish: 39700, distance: 1799
***************************************
********************
id: 37, start:[3405, 1011], finish: [2560, 1048], earliest_start: 29263, latest finish: 38289, distance: 882
***************************************
********************
id: 1513, start:[3643, 1040], finish: [2194, 1875], earliest_start: 29264, latest finish: 33218, distance: 2284
***************************************
********************
id: 7288, start:[2332, 778], finish: [3127, 258], earliest_start: 29265, latest finish: 50000, distance: 1315
***************************************
********************
id: 5929, start:[3572, 824], finish: [2670, 781], earliest_start: 29271, latest finish: 35019, distance: 945
id: 3689, start:[2262, 552], finish: [179, 460], earliest_start: 29271, latest finish: 37551, distance: 2175
***************************************
********************
id: 4443, start:[2158, 1005], finish: [2959, 624], earliest_start: 29274, latest finish: 32955, distance: 1182
***************************************
********************
id: 3573, start:[3230, 916], finish: [3236, 986], earliest_start: 29275, latest finish: 32812, distance: 76
***************************************
********************
id: 6908, start:[2615, 1983], finish: [2526, 1133], earliest_start: 29283, latest finish: 33185, distance: 939
***************************************
********************
id: 740, start:[3184, 1037], finish: [3195, 1361], earliest_start: 29288, latest finish: 36198, distance: 335
***************************************
********************
id: 2631, start:[2614, 1669], finish: [3064, 1280], earliest_start: 29290, latest finish: 45641, distance: 839
***************************************
********************
id: 2805, start:[3402, 443], finish: [1898, 1120], earliest_start: 29294, latest finish: 32102, distance: 2181
***************************************
********************
id: 8177, start:[2998, 709], finish: [2751, 1414], earliest_start: 29298, latest finish: 36294, distance: 952
id: 4825, start:[2944, 623], finish: [3193, 1628], earliest_start: 29298, latest finish: 30555, distance: 1254
***************************************
********************
id: 4212, start:[1972, 927], finish: [3231, 1495], earliest_start: 29301, latest finish: 47823, distance: 1827
id: 6527, start:[2392, 1826], finish: [9999, 8344], earliest_start: 29301, latest finish: 50000, distance: 14125
***************************************
********************
id: 4988, start:[2366, 1449], finish: [3296, 1440], earliest_start: 29302, latest finish: 34724, distance: 939
***************************************
********************
id: 8748, start:[2724, 1357], finish: [2984, 853], earliest_start: 29304, latest finish: 33929, distance: 764
id: 4290, start:[2634, 1382], finish: [2349, 1895], earliest_start: 29304, latest finish: 41841, distance: 798
***************************************
********************
id: 1814, start:[1860, 1501], finish: [2486, 639], earliest_start: 29306, latest finish: 39872, distance: 1488
***************************************
********************
id: 1781, start:[2254, 1414], finish: [3309, 671], earliest_start: 29315, latest finish: 37524, distance: 1798
***************************************
********************
id: 1720, start:[3005, 1555], finish: [3724, 1380], earliest_start: 29316, latest finish: 47218, distance: 894
***************************************
********************
id: 1027, start:[2447, 1150], finish: [9999, 757], earliest_start: 29319, latest finish: 41497, distance: 7945
***************************************
********************
id: 9583, start:[2499, 448], finish: [2029, 1378], earliest_start: 29320, latest finish: 38527, distance: 1400
***************************************
********************
id: 1767, start:[2462, 969], finish: [2517, 992], earliest_start: 29327, latest finish: 35098, distance: 78
***************************************
********************
id: 2153, start:[2875, 1381], finish: [3501, 1474], earliest_start: 29328, latest finish: 33356, distance: 719
***************************************
********************
id: 8563, start:[2304, 1277], finish: [9999, 8906], earliest_start: 29332, latest finish: 46103, distance: 15324
***************************************
********************
id: 90, start:[3319, 1219], finish: [3421, 2096], earliest_start: 29338, latest finish: 33989, distance: 979
***************************************
********************
id: 800, start:[3263, 1588], finish: [2945, 827], earliest_start: 29340, latest finish: 35900, distance: 1079
***************************************
********************
id: 6495, start:[1515, 1061], finish: [3238, 757], earliest_start: 29341, latest finish: 42847, distance: 2027
***************************************
********************
id: 6982, start:[2286, 1553], finish: [2244, 1134], earliest_start: 29343, latest finish: 32224, distance: 461
***************************************
********************
id: 4942, start:[2001, 487], finish: [3191, 813], earliest_start: 29344, latest finish: 34095, distance: 1516
***************************************
********************
id: 527, start:[3376, 735], finish: [3252, 723], earliest_start: 29345, latest finish: 30307, distance: 136
id: 5694, start:[2544, 55], finish: [3261, 420], earliest_start: 29345, latest finish: 37130, distance: 1082
id: 5992, start:[3314, 791], finish: [2712, 1345], earliest_start: 29345, latest finish: 38637, distance: 1156
***************************************
********************
id: 7560, start:[2114, 1865], finish: [1883, 775], earliest_start: 29347, latest finish: 42062, distance: 1321
***************************************
********************
id: 2139, start:[2730, 1412], finish: [2861, 482], earliest_start: 29348, latest finish: 49539, distance: 1061
id: 6038, start:[2458, 1429], finish: [3246, 846], earliest_start: 29348, latest finish: 38576, distance: 1371
***************************************
********************
id: 5104, start:[2273, 617], finish: [3084, 989], earliest_start: 29349, latest finish: 41966, distance: 1183
***************************************
********************
id: 614, start:[2267, 1061], finish: [3185, 1705], earliest_start: 29351, latest finish: 42121, distance: 1562
***************************************
********************
id: 5976, start:[3210, 198], finish: [2729, 1193], earliest_start: 29353, latest finish: 32742, distance: 1476
***************************************
********************
id: 5651, start:[3280, 1272], finish: [2611, 1041], earliest_start: 29355, latest finish: 37263, distance: 900
***************************************
********************
id: 5767, start:[3331, 1376], finish: [2978, 745], earliest_start: 29366, latest finish: 44413, distance: 984
***************************************
********************
id: 613, start:[1978, 365], finish: [3532, 2051], earliest_start: 29369, latest finish: 46686, distance: 3240
***************************************
********************
id: 1555, start:[2787, 2030], finish: [67, 9762], earliest_start: 29372, latest finish: 45092, distance: 10452
***************************************
********************
id: 4682, start:[2485, 1077], finish: [2739, 1280], earliest_start: 29375, latest finish: 34438, distance: 457
***************************************
********************
id: 9919, start:[2141, 512], finish: [2819, 1437], earliest_start: 29376, latest finish: 39908, distance: 1603
***************************************
********************
id: 2268, start:[2424, 896], finish: [2625, 607], earliest_start: 29379, latest finish: 38009, distance: 490
***************************************
********************
id: 7879, start:[3484, 1156], finish: [2519, 1246], earliest_start: 29382, latest finish: 35595, distance: 1055
***************************************
********************
id: 8649, start:[3057, 731], finish: [3188, 789], earliest_start: 29383, latest finish: 39669, distance: 189
id: 5364, start:[2798, 420], finish: [2431, 1186], earliest_start: 29383, latest finish: 49258, distance: 1133
***************************************
********************
id: 9136, start:[2451, 1395], finish: [3058, 1525], earliest_start: 29386, latest finish: 33440, distance: 737
***************************************
********************
id: 274, start:[3043, 720], finish: [2415, 772], earliest_start: 29389, latest finish: 47596, distance: 680
***************************************
********************
id: 5016, start:[2334, 1113], finish: [2123, 86], earliest_start: 29392, latest finish: 37236, distance: 1238
***************************************
********************
id: 2024, start:[3364, 701], finish: [2653, 822], earliest_start: 29394, latest finish: 45118, distance: 832
***************************************
********************
id: 8475, start:[2761, 1255], finish: [1545, 1064], earliest_start: 29400, latest finish: 38495, distance: 1407
***************************************
********************
id: 2205, start:[3427, 603], finish: [3302, 899], earliest_start: 29402, latest finish: 36244, distance: 421
***************************************
********************
id: 7807, start:[2793, 1021], finish: [3743, 1245], earliest_start: 29406, latest finish: 33360, distance: 1174
***************************************
********************
id: 122, start:[2474, 1598], finish: [3099, 1467], earliest_start: 29409, latest finish: 31823, distance: 756
***************************************
********************
id: 2506, start:[2314, 950], finish: [2216, 382], earliest_start: 29414, latest finish: 39181, distance: 666
***************************************
********************
id: 1073, start:[2206, 881], finish: [3199, 1259], earliest_start: 29415, latest finish: 43542, distance: 1371
id: 5730, start:[3464, 1615], finish: [2284, 1243], earliest_start: 29415, latest finish: 31972, distance: 1552
***************************************
********************
id: 4590, start:[3398, 1247], finish: [2679, 1389], earliest_start: 29418, latest finish: 38837, distance: 861
***************************************
********************
id: 2850, start:[3880, 1020], finish: [2969, 1381], earliest_start: 29424, latest finish: 36543, distance: 1272
***************************************
********************
id: 9231, start:[3716, 2548], finish: [4039, 726], earliest_start: 29428, latest finish: 43417, distance: 2145
***************************************
********************
id: 6366, start:[2780, 1229], finish: [2708, 1078], earliest_start: 29430, latest finish: 32986, distance: 223
***************************************
********************
id: 3625, start:[1918, 499], finish: [3131, 520], earliest_start: 29432, latest finish: 32233, distance: 1234
***************************************
********************
id: 2851, start:[2321, 1100], finish: [857, 107], earliest_start: 29435, latest finish: 50000, distance: 2457
***************************************
********************
id: 3699, start:[3396, 1550], finish: [2532, 498], earliest_start: 29437, latest finish: 32309, distance: 1916
***************************************
********************
id: 7626, start:[3771, 1008], finish: [2640, 1055], earliest_start: 29444, latest finish: 34534, distance: 1178
***************************************
********************
id: 1624, start:[2044, 648], finish: [2701, 478], earliest_start: 29447, latest finish: 49210, distance: 827
id: 928, start:[1872, 413], finish: [2781, 1325], earliest_start: 29447, latest finish: 34116, distance: 1821
***************************************
********************
id: 366, start:[2965, 641], finish: [3156, 576], earliest_start: 29450, latest finish: 47088, distance: 256
***************************************
********************
id: 9498, start:[2779, 636], finish: [2876, 1214], earliest_start: 29451, latest finish: 35534, distance: 675
***************************************
********************
id: 7506, start:[2495, 1368], finish: [9999, 1056], earliest_start: 29460, latest finish: 40436, distance: 7816
***************************************
********************
id: 3123, start:[2783, 1237], finish: [2599, 768], earliest_start: 29461, latest finish: 30855, distance: 653
***************************************
********************
id: 3494, start:[1767, 996], finish: [3147, 1058], earliest_start: 29463, latest finish: 35665, distance: 1442
***************************************
********************
id: 5640, start:[3030, 1786], finish: [2731, 926], earliest_start: 29468, latest finish: 42068, distance: 1159
***************************************
********************
id: 6983, start:[2982, 1947], finish: [3390, 1268], earliest_start: 29471, latest finish: 31995, distance: 1087
***************************************
********************
id: 3251, start:[2721, 932], finish: [3137, 859], earliest_start: 29475, latest finish: 30950, distance: 489
***************************************
********************
id: 4698, start:[2762, 1834], finish: [3571, 379], earliest_start: 29488, latest finish: 33063, distance: 2264
***************************************
********************
id: 5715, start:[2629, 796], finish: [2455, 1153], earliest_start: 29490, latest finish: 34897, distance: 531
***************************************
********************
id: 5911, start:[2644, 1459], finish: [3219, 1458], earliest_start: 29493, latest finish: 36988, distance: 576
***************************************
********************
id: 3416, start:[3176, 1195], finish: [2538, 1184], earliest_start: 29494, latest finish: 34667, distance: 649
id: 3323, start:[1852, 1717], finish: [2783, 928], earliest_start: 29494, latest finish: 37204, distance: 1720
***************************************
********************
id: 3536, start:[3061, 2657], finish: [2518, 891], earliest_start: 29497, latest finish: 50000, distance: 2309
***************************************
********************
id: 4569, start:[3226, 449], finish: [2673, 1843], earliest_start: 29498, latest finish: 37992, distance: 1947
***************************************
********************
id: 4044, start:[2983, 1364], finish: [3013, 1258], earliest_start: 29501, latest finish: 34189, distance: 136
***************************************
********************
id: 357, start:[2344, 1015], finish: [2458, 937], earliest_start: 29504, latest finish: 35528, distance: 192
***************************************
********************
id: 1031, start:[2879, 796], finish: [2526, 1089], earliest_start: 29505, latest finish: 32463, distance: 646
***************************************
********************
id: 4906, start:[2943, 949], finish: [1963, 616], earliest_start: 29506, latest finish: 33580, distance: 1313
***************************************
********************
id: 1914, start:[2576, 1948], finish: [2714, 748], earliest_start: 29508, latest finish: 32391, distance: 1338
***************************************
********************
id: 2837, start:[2194, 769], finish: [2342, 1334], earliest_start: 29512, latest finish: 36516, distance: 713
***************************************
********************
id: 3065, start:[3193, 1646], finish: [2709, 1718], earliest_start: 29513, latest finish: 30170, distance: 556
id: 9716, start:[3013, 1023], finish: [1982, 1108], earliest_start: 29513, latest finish: 50000, distance: 1116
id: 8933, start:[2228, 1436], finish: [2947, 2044], earliest_start: 29513, latest finish: 34889, distance: 1327
***************************************
********************
id: 1772, start:[2577, 667], finish: [3912, 1127], earliest_start: 29518, latest finish: 46751, distance: 1795
id: 8906, start:[2801, 1464], finish: [2052, 172], earliest_start: 29518, latest finish: 38946, distance: 2041
***************************************
********************
id: 1307, start:[3405, 1418], finish: [2488, 1011], earliest_start: 29521, latest finish: 34462, distance: 1324
***************************************
********************
id: 9767, start:[3795, 826], finish: [3284, 887], earliest_start: 29523, latest finish: 44378, distance: 572
***************************************
********************
id: 5919, start:[3317, 1465], finish: [61, 165], earliest_start: 29528, latest finish: 40348, distance: 4556
id: 4471, start:[2925, 1124], finish: [9999, 8083], earliest_start: 29528, latest finish: 48999, distance: 14033
***************************************
********************
id: 4992, start:[3535, 1027], finish: [2258, 1663], earliest_start: 29537, latest finish: 34737, distance: 1913
***************************************
********************
id: 9542, start:[2858, 200], finish: [2947, 1809], earliest_start: 29546, latest finish: 44100, distance: 1698
***************************************
********************
id: 5391, start:[3650, 529], finish: [2385, 1318], earliest_start: 29548, latest finish: 33931, distance: 2054
***************************************
********************
id: 6873, start:[3719, 920], finish: [2698, 1465], earliest_start: 29562, latest finish: 32367, distance: 1566
***************************************
********************
id: 3222, start:[2800, 307], finish: [3161, 1481], earliest_start: 29563, latest finish: 32253, distance: 1535
***************************************
********************
id: 5704, start:[3256, 1658], finish: [3375, 755], earliest_start: 29564, latest finish: 33499, distance: 1022
***************************************
********************
id: 1130, start:[3156, 1273], finish: [2386, 1510], earliest_start: 29565, latest finish: 39959, distance: 1007
***************************************
********************
id: 5872, start:[3580, 632], finish: [3041, 1131], earliest_start: 29569, latest finish: 34871, distance: 1038
***************************************
********************
id: 5444, start:[2652, 1477], finish: [9999, 498], earliest_start: 29572, latest finish: 39415, distance: 8326
***************************************
********************
id: 5284, start:[4485, 1786], finish: [3797, 959], earliest_start: 29575, latest finish: 43729, distance: 1515
***************************************
********************
id: 1783, start:[3049, 982], finish: [2640, 1590], earliest_start: 29577, latest finish: 32647, distance: 1017
***************************************
********************
id: 5191, start:[3119, 1380], finish: [2984, 1004], earliest_start: 29582, latest finish: 40691, distance: 511
***************************************
********************
id: 4591, start:[3187, 1362], finish: [2630, 1642], earliest_start: 29583, latest finish: 32715, distance: 837
***************************************
********************
id: 2116, start:[3090, 1736], finish: [2532, 1216], earliest_start: 29594, latest finish: 34121, distance: 1078
***************************************
********************
id: 5958, start:[2426, 1754], finish: [2816, 1739], earliest_start: 29596, latest finish: 33500, distance: 405
id: 434, start:[2075, 1517], finish: [2789, 1170], earliest_start: 29596, latest finish: 41361, distance: 1061
***************************************
********************
id: 2595, start:[2614, 648], finish: [2848, 1108], earliest_start: 29597, latest finish: 48199, distance: 694
id: 7507, start:[2263, 862], finish: [2881, 673], earliest_start: 29597, latest finish: 37196, distance: 807
***************************************
********************
id: 4518, start:[3032, 1109], finish: [3171, 1203], earliest_start: 29598, latest finish: 46127, distance: 233
***************************************
********************
